hid,idno,relation,sex,age,age_month,marstat,religion,school_attend,educ_attain,yrs_school,literacy,act_status,labor_force,occupation,industry,migrate_recent,disability,blind,deaf,mental,ch_weight,ch_height,children_born,children_surv,births_12m,hhweight
54681c23d85,1,1,1,56,,2,6,3,1,5,1,1,1,9,10,30,0,0,0,0,,,,,,314.47293242405453
54681c23d85,2,2,2,56,,2,6,3,1,2,2,3,2,0,0,10,0,0,0,0,,,9,9,0,314.47293242405453
54681c23d85,3,3,2,14,,1,6,1,2,8,1,3,0,0,0,10,0,0,0,0,,,0,,0,314.47293242405453
54681c23d85,4,3,2,24,,1,6,1,2,10,1,3,2,0,0,10,0,0,0,0,,,0,,0,314.47293242405453
54681c23d85,5,3,2,27,,1,6,3,2,9,1,1,1,9,13,20,0,0,0,0,,,0,,0,314.47293242405453
54681c23d85,6,3,2,30,,2,6,3,2,10,1,1,1,4,10,20,0,0,0,0,,,0,,0,314.47293242405453
54681c23d85,7,4,1,29,,2,6,3,2,8,1,1,1,5,6,20,0,0,0,0,,,,,,314.47293242405453
549aeba767f,1,1,1,38,,2,6,3,3,14,1,1,1,3,13,20,0,0,0,0,,,,,,381.85998937206625
549aeba767f,2,2,2,38,,2,6,3,3,14,1,1,1,3,14,20,0,0,0,0,,,2,2,0,381.85998937206625
549aeba767f,3,3,2,14,,1,6,1,2,8,1,3,0,0,0,20,0,0,0,0,,,0,,0,381.85998937206625
549aeba767f,4,3,1,16,,1,6,1,2,9,1,3,2,0,0,20,0,0,0,0,,,,,,381.85998937206625
5a75daf4d4f,1,1,1,60,,2,6,3,2,11,1,3,2,0,0,0,0,0,0,0,,,,,,271.3694996014525
5a75daf4d4f,2,2,2,59,,2,6,3,1,1,1,3,2,0,0,0,0,0,0,0,,,4,4,0,271.3694996014525
5b030138240,1,1,1,35,,2,6,3,3,12,1,1,1,7,4,20,0,0,0,0,,,,,,381.85998937206625
5b030138240,2,2,2,33,,2,6,3,3,11,1,1,1,1,6,30,0,0,0,0,,,2,2,0,381.85998937206625
5b030138240,3,3,1,12,,1,6,1,1,5,1,3,0,0,0,20,0,0,0,0,,,,,,381.85998937206625
5b030138240,4,3,2,16,,1,6,1,2,9,1,3,2,0,0,30,0,0,0,0,,,0,,0,381.85998937206625
5bff9dd55fd,1,1,1,37,,2,6,4,1,0,1,3,2,0,0,12,0,0,0,0,,,,,,277.44040563280487
5bff9dd55fd,2,2,2,37,,2,6,4,1,0,1,3,2,0,0,12,0,0,0,0,,,4,4,0,277.44040563280487
5bff9dd55fd,3,3,2,2,34,1,6,2,0,,0,0,0,0,0,12,0,0,0,0,12.37,90.0,,,,277.44040563280487
5bff9dd55fd,4,3,2,3,38,1,6,4,1,0,0,0,0,0,0,12,0,0,0,0,12.67,93.2,,,,277.44040563280487
5bff9dd55fd,5,3,2,6,,1,6,1,1,0,2,0,0,0,0,12,0,0,0,0,,,,,,277.44040563280487
5bff9dd55fd,6,3,1,11,,1,6,1,2,6,1,0,0,0,0,12,0,0,0,0,,,,,,277.44040563280487
5f035e736cf,1,1,1,56,,2,6,4,1,0,2,1,1,6,1,12,0,0,0,0,,,,,,277.44040563280487
5f035e736cf,2,2,2,56,,2,6,4,1,0,1,3,2,0,0,12,0,0,0,0,,,6,6,0,277.44040563280487
5f035e736cf,3,3,2,34,,2,6,4,1,0,1,1,1,5,6,11,0,0,0,0,,,1,1,0,277.44040563280487
5f035e736cf,4,4,1,1,14,1,6,2,0,,0,0,0,0,0,11,0,0,0,0,10.08,77.6,,,,277.44040563280487
5f035e736cf,5,4,2,7,,1,6,1,1,0,1,0,0,0,0,11,0,0,0,0,,,,,,277.44040563280487
5f035e736cf,6,4,1,56,,2,6,4,1,0,1,1,1,6,1,20,0,0,0,0,,,,,,277.44040563280487
6057b1c952d,1,1,1,20,,2,6,3,2,9,1,1,1,9,8,0,0,0,0,0,,,,,,268.3340465857763
6057b1c952d,2,2,2,24,,2,6,3,2,7,1,1,1,9,15,99,0,0,0,0,,,0,,0,268.3340465857763
636f5773155,1,1,2,52,,4,6,4,1,0,1,1,1,5,7,99,0,0,0,0,,,0,,0,271.3694996014525
6462d19872e,1,1,1,48,,2,6,3,4,16,1,1,1,1,11,20,0,0,0,0,,,,,,256.1922345230715
6462d19872e,2,2,2,48,,2,6,3,3,11,1,3,2,0,0,20,0,0,0,0,,,1,1,0,256.1922345230715
6462d19872e,3,3,1,13,,1,6,1,2,6,1,3,0,0,0,20,0,0,0,0,,,,,,256.1922345230715
6462d19872e,4,4,2,85,,4,6,3,1,3,1,3,2,0,0,20,0,0,0,0,,,5,5,0,256.1922345230715
662ccd4e7d5,1,1,1,31,,2,6,3,3,12,1,1,1,8,10,20,0,0,0,0,,,,,,268.3340465857763
662ccd4e7d5,2,2,2,28,,2,6,3,2,8,1,1,1,9,6,99,0,0,0,0,,,0,,0,268.3340465857763
67026b54c3e,1,1,1,37,,2,6,3,3,12,1,1,1,7,5,20,0,0,0,0,,,,,,314.47293242405453
67026b54c3e,2,2,2,34,,2,6,3,3,12,1,1,1,4,6,20,0,0,0,0,,,2,2,0,314.47293242405453
67026b54c3e,3,3,1,6,,1,6,1,1,0,2,0,0,0,0,99,0,0,0,0,,,,,,314.47293242405453
67026b54c3e,4,3,2,12,,1,6,1,2,6,1,3,0,0,0,12,0,0,0,0,,,0,,0,314.47293242405453
67026b54c3e,5,4,2,76,,4,6,3,1,3,1,3,2,0,0,20,0,0,0,0,,,5,4,0,314.47293242405453
67703f93423,1,1,2,73,,2,6,3,1,2,1,3,2,0,0,20,0,0,0,0,,,9,8,,388.5379860065539
67703f93423,2,2,1,79,,2,6,3,1,5,1,3,2,0,0,10,1,1,0,0,,,,,,388.5379860065539
677cdb1cffd,1,1,1,36,,1,7,1,4,16,1,1,1,2,12,30,0,0,0,0,,,,,,268.3340465857763
6791126742e,1,1,1,39,,3,6,3,1,4,1,1,1,7,2,20,0,0,0,0,,,,,,268.3340465857763
6799e43b5c8,1,1,1,56,,2,6,3,1,3,1,1,1,7,5,20,0,0,0,0,,,,,,381.85998937206625
6799e43b5c8,2,2,2,45,,2,6,1,1,1,2,2,1,0,0,11,0,0,0,0,,,1,1,0,381.85998937206625
6799e43b5c8,3,3,1,17,,1,6,1,2,10,1,2,1,0,0,99,0,0,0,0,,,,,,381.85998937206625
6910da79a9a,1,1,1,56,,2,6,2,1,0,2,1,1,6,1,20,0,0,0,0,,,,,,270.7624089983172
6910da79a9a,2,2,2,50,,2,6,2,1,0,2,1,1,6,1,99,1,1,0,0,,,9,8,0,270.7624089983172
69c3fcee636,1,1,2,44,,1,6,4,1,0,1,3,2,0,0,20,0,0,0,0,,,0,,0,256.1922345230715
69c3fcee636,2,4,2,18,,1,6,3,3,11,1,3,2,0,0,20,0,0,0,0,,,0,,0,256.1922345230715
69c3fcee636,3,4,2,40,,1,6,3,2,8,1,1,1,5,6,20,0,0,0,0,,,0,,0,256.1922345230715
69c3fcee636,4,4,2,48,,1,6,3,2,9,1,1,1,5,6,99,0,0,1,0,,,7,7,0,256.1922345230715
69e481a59b0,1,1,1,59,,2,6,4,1,0,1,1,1,9,6,0,0,0,0,0,,,,,,381.85998937206625
69e481a59b0,2,2,2,51,,2,6,4,1,0,1,3,2,0,0,20,0,0,0,0,,,1,1,0,381.85998937206625
69e481a59b0,3,3,2,15,,1,6,1,2,8,1,3,2,0,0,11,0,0,0,0,,,0,,0,381.85998937206625
69f30782ec2,1,1,1,71,,2,6,3,1,2,1,3,2,0,0,99,1,0,1,0,,,,,,270.7624089983172
69f30782ec2,2,2,2,64,,2,6,4,1,0,1,1,1,9,15,99,0,1,0,0,,,6,5,0,270.7624089983172
6a9f1839edd,1,1,1,25,,2,6,3,1,6,1,1,1,7,5,30,0,0,0,0,,,,,,277.44040563280487
6a9f1839edd,2,2,2,24,,2,6,3,1,5,1,1,1,5,14,10,0,0,0,0,,,1,1,0,277.44040563280487
6a9f1839edd,3,3,1,3,42,1,6,1,0,,0,0,0,0,0,10,0,0,0,0,15.11,94.9,,,,277.44040563280487
6b3e90e054b,1,1,1,36,,2,6,3,1,2,1,1,1,7,3,20,0,0,0,0,,,,,,277.44040563280487
6b3e90e054b,2,2,2,35,,2,6,3,1,5,1,3,2,0,0,20,0,0,0,0,,,4,4,1,277.44040563280487
6b3e90e054b,3,3,1,0,2,1,6,2,0,,0,0,0,0,0,99,0,0,0,0,5.71,56.0,,,,277.44040563280487
6b3e90e054b,4,3,2,4,49,1,6,2,0,,0,0,0,0,0,10,0,0,0,0,14.76,98.9,,,,277.44040563280487
6b3e90e054b,5,3,1,8,,1,6,1,1,1,2,0,0,0,0,30,0,0,0,0,,,,,,277.44040563280487
6b3e90e054b,6,3,2,11,,1,6,1,1,3,1,3,0,0,0,20,0,0,0,0,,,,,,277.44040563280487
6bdeacdc4f6,1,1,1,76,,2,1,4,1,0,1,3,2,0,0,99,0,0,0,0,,,,,,289.5822176955097
6bdeacdc4f6,2,2,2,76,,2,6,4,1,0,1,3,2,0,0,99,0,0,0,0,,,6,5,0,289.5822176955097
6bdeacdc4f6,3,4,2,11,,1,6,1,1,4,1,0,0,0,0,10,0,0,0,0,,,,,,289.5822176955097
6bdeacdc4f6,4,4,2,19,,1,6,4,1,0,1,3,2,0,0,10,0,0,0,0,,,0,,0,289.5822176955097
6d36104fda7,1,1,1,39,,2,6,4,1,0,1,1,1,7,10,12,0,0,0,0,,,,,,314.47293242405453
6d36104fda7,2,2,2,39,,2,6,4,1,0,1,1,1,9,15,12,0,0,0,0,,,5,5,0,314.47293242405453
6d36104fda7,3,3,2,8,,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,314.47293242405453
6d36104fda7,4,3,2,12,,1,6,1,1,5,1,3,0,0,0,12,0,0,0,0,,,0,,0,314.47293242405453
6d36104fda7,5,3,2,14,,1,6,1,2,7,1,3,0,0,0,12,0,0,0,0,,,0,,0,314.47293242405453
6d36104fda7,6,3,2,15,,1,6,1,2,9,1,3,2,0,0,12,0,0,0,0,,,0,,0,314.47293242405453
6d36104fda7,7,3,2,16,,1,6,1,2,9,1,3,2,0,0,12,0,0,0,0,,,0,,0,314.47293242405453
6fa963b85e1,1,1,1,45,,2,6,3,2,8,1,1,1,5,7,12,0,0,0,0,,,,,,381.85998937206625
6fa963b85e1,2,2,2,37,,2,6,4,1,0,1,1,1,7,3,12,0,0,0,0,,,2,2,0,381.85998937206625
6fa963b85e1,3,3,1,12,,1,6,1,1,4,1,3,0,0,0,12,0,0,0,0,,,,,,381.85998937206625
6fa963b85e1,4,3,1,15,,1,6,4,1,0,1,3,2,0,0,0,0,0,0,0,,,,,,381.85998937206625
701abd44103,1,1,1,65,,2,6,3,3,13,1,3,2,0,0,20,0,0,0,0,,,,,,388.5379860065539
701abd44103,2,2,2,67,,2,6,3,3,13,1,3,2,0,0,20,0,0,0,0,,,0,,0,388.5379860065539
701abd44103,3,5,1,36,,1,6,3,2,7,1,1,1,9,15,10,0,0,0,0,,,,,,388.5379860065539
706e9088876,1,1,1,40,,2,6,3,2,9,1,1,1,7,4,99,0,0,0,0,,,,,,277.44040563280487
706e9088876,2,2,2,34,,2,6,3,2,7,1,3,2,0,0,20,0,0,0,0,,,3,3,0,277.44040563280487
706e9088876,3,3,1,1,20,1,6,2,1,0,0,0,0,0,0,20,0,0,0,0,10.74,82.8,,,,277.44040563280487
706e9088876,4,3,2,7,,1,6,1,1,1,1,0,0,0,0,10,0,0,0,0,,,,,,277.44040563280487
706e9088876,5,3,2,11,,1,6,1,1,5,1,3,0,0,0,12,0,0,0,0,,,,,,277.44040563280487
71c3714affc,1,1,1,42,,2,6,1,1,0,2,1,1,7,6,30,0,0,0,0,,,,,,314.47293242405453
71c3714affc,2,2,2,39,,2,6,1,2,5,1,3,2,0,0,20,0,0,0,0,,,7,7,0,314.47293242405453
71c3714affc,3,3,2,13,,1,6,1,2,6,1,3,0,0,0,99,0,0,0,0,,,,,,314.47293242405453
71c3714affc,4,3,2,15,,1,6,1,2,7,1,3,2,0,0,20,0,0,0,0,,,,,,314.47293242405453
71c3714affc,5,3,1,17,,1,6,1,2,7,1,3,2,0,0,20,0,0,0,0,,,,,,314.47293242405453
71c3714affc,6,3,2,19,,1,6,1,2,7,1,3,2,0,0,20,0,0,0,0,,,,,,314.47293242405453
71c3714affc,7,3,1,21,,3,6,1,2,8,1,3,2,0,0,20,0,0,0,0,,,,,,314.47293242405453
71c3714affc,8,3,2,24,,1,6,1,1,5,1,3,2,0,0,99,1,0,0,0,,,,,,314.47293242405453
727b61a1785,1,1,1,24,,1,6,3,3,12,1,1,1,7,14,30,0,0,0,0,,,,,,322.9722008679479
72c848be26b,1,1,1,49,,1,6,3,3,12,1,1,1,1,7,99,0,0,0,0,,,,,,388.5379860065539
72c848be26b,2,4,2,78,,3,6,3,1,4,1,3,2,0,0,99,0,0,0,0,,,10,9,0,388.5379860065539
734c0cdf138,1,1,2,67,,4,6,4,1,0,2,1,1,5,6,11,1,1,0,0,,,10,9,0,271.3694996014525
74405b0b29a,1,1,2,36,,1,6,3,1,3,1,3,2,0,0,20,0,0,0,0,,,2,2,0,270.7624089983172
74405b0b29a,2,3,1,5,,1,6,1,1,0,2,0,0,0,0,11,0,0,0,0,,,,,,270.7624089983172
74405b0b29a,3,3,1,16,,1,7,1,2,7,1,3,2,0,0,20,0,0,0,0,,,,,,270.7624089983172
74405b0b29a,4,4,2,28,,3,6,1,2,7,1,1,1,5,14,99,0,0,0,0,,,1,1,0,270.7624089983172
74537ce27c0,1,1,1,74,,2,6,3,1,4,1,3,2,0,0,20,0,0,0,0,,,,,,270.7624089983172
74537ce27c0,2,2,2,77,,2,6,3,1,3,1,3,2,0,0,20,0,0,0,0,,,2,2,,270.7624089983172
75fe0991124,1,1,2,80,,3,6,3,2,6,1,3,2,0,0,99,0,0,0,0,,,8,8,0,289.5822176955097
75fe0991124,2,3,1,50,,1,6,3,3,12,1,1,1,9,3,99,0,0,0,0,,,,,,289.5822176955097
767e0b15b7b,1,1,1,51,,3,6,4,1,0,1,1,1,7,15,12,0,1,0,0,,,,,,268.3340465857763
767e0b15b7b,2,3,1,17,,1,6,4,1,0,1,1,1,9,3,99,0,0,0,0,,,,,,268.3340465857763
767f1228ad3,1,1,1,37,,2,6,4,1,0,1,1,1,5,10,20,0,0,0,0,,,,,,277.44040563280487
767f1228ad3,2,2,2,37,,2,6,4,1,0,1,1,1,5,6,12,0,0,0,0,,,3,3,1,277.44040563280487
767f1228ad3,3,3,1,0,10,1,6,2,0,,0,0,0,0,0,99,0,0,0,0,10.28,76.4,,,,277.44040563280487
767f1228ad3,4,3,2,11,,1,6,1,1,5,1,3,0,0,0,99,0,0,0,0,,,,,,277.44040563280487
767f1228ad3,5,3,1,13,,1,6,1,2,7,1,3,0,0,0,11,0,0,0,0,,,,,,277.44040563280487
772cfaf4dd2,1,1,1,42,,3,6,3,3,11,1,1,1,5,6,99,0,0,0,0,,,,,,322.9722008679479
77610b4c996,1,1,2,87,,4,6,4,1,0,2,3,2,0,0,0,1,1,1,0,,,11,8,0,289.5822176955097
77610b4c996,2,3,1,59,,1,6,3,1,3,1,1,1,7,5,20,0,0,0,0,,,,,,289.5822176955097
79385cd4414,1,1,1,32,,2,6,3,1,4,1,1,1,7,12,20,0,0,0,0,,,,,,268.3340465857763
79385cd4414,2,2,2,23,,2,6,3,2,9,1,3,2,0,0,12,0,0,0,0,,,0,,0,268.3340465857763
79b720b8f47,1,1,1,37,,2,6,3,3,12,1,1,1,5,14,30,0,0,0,0,,,,,,256.1922345230715
79b720b8f47,2,2,2,34,,2,6,3,2,7,1,3,2,0,0,20,0,0,0,0,,,1,1,0,256.1922345230715
7abb68ab451,1,1,2,36,,2,6,3,3,12,1,1,1,7,3,99,0,0,0,0,,,2,2,1,277.44040563280487
7abb68ab451,2,2,1,36,,2,6,3,3,12,1,1,1,3,3,20,0,0,0,0,,,,,,277.44040563280487
7abb68ab451,3,3,2,0,9,1,6,2,0,,0,0,0,0,0,0,0,0,0,0,9.3,78.3,,,,277.44040563280487
7abb68ab451,4,3,1,7,,1,6,1,1,0,1,0,0,0,0,20,0,0,0,0,,,,,,277.44040563280487
7bd9949d303,1,1,2,75,,4,2,4,1,0,1,3,2,0,0,99,0,1,0,0,,,4,4,0,381.85998937206625
7bd9949d303,2,3,1,20,,1,2,1,3,11,1,3,2,0,0,99,0,0,0,0,,,,,,381.85998937206625
7bd9949d303,3,3,1,23,,1,2,1,3,11,1,1,1,8,7,99,0,0,0,0,,,,,,381.85998937206625
7bd9949d303,4,3,2,24,,2,2,4,1,0,1,3,2,0,0,99,0,0,0,0,,,0,,0,381.85998937206625
7bd9949d303,5,4,1,31,,2,2,4,1,0,1,1,1,7,7,99,0,0,0,0,,,,,,381.85998937206625
7e0f0afe322,1,1,1,25,,1,6,4,1,0,1,1,1,7,3,20,0,0,0,0,,,,,,322.9722008679479
7e67e5340c8,1,1,1,41,,2,6,3,2,9,1,1,1,7,5,30,0,0,0,0,,,,,,268.3340465857763
7e67e5340c8,2,2,2,39,,2,6,3,3,11,1,3,2,0,0,20,0,0,0,0,,,0,,0,268.3340465857763
7e6fbbc012f,1,1,1,66,,4,6,3,3,13,1,3,2,0,0,12,0,0,0,0,,,,,,388.5379860065539
802c280e6ea,1,1,1,41,,2,6,3,3,12,1,1,1,9,6,12,0,0,0,0,,,,,,381.85998937206625
802c280e6ea,2,2,2,41,,2,6,3,3,12,1,1,1,8,3,0,0,0,0,0,,,2,2,0,381.85998937206625
802c280e6ea,3,3,1,12,,1,6,1,2,6,1,3,0,0,0,0,0,1,0,0,,,,,,381.85998937206625
802c280e6ea,4,3,1,19,,1,6,1,3,13,1,3,2,0,0,11,0,0,0,0,,,,,,381.85998937206625
80bb1caabff,1,1,1,75,,2,6,4,1,0,1,1,1,5,6,20,0,0,0,0,,,,,,322.9722008679479
80bb1caabff,2,2,2,74,,2,6,4,1,0,2,3,2,0,0,20,0,0,0,0,,,0,,0,322.9722008679479
8144240dc2b,1,1,1,43,,2,6,3,3,12,1,1,1,8,8,11,0,0,0,0,,,,,,381.85998937206625
8144240dc2b,2,2,2,36,,2,6,3,2,8,1,3,2,0,0,11,0,0,0,0,,,2,2,0,381.85998937206625
8144240dc2b,3,3,1,12,,1,6,1,1,2,1,3,0,0,0,11,0,0,0,0,,,,,,381.85998937206625
8144240dc2b,4,3,2,16,,1,6,1,2,9,1,3,2,0,0,11,0,0,0,0,,,0,,0,381.85998937206625
81bcca10a31,1,1,1,39,,2,6,3,2,11,1,1,1,5,8,30,0,0,0,0,,,,,,381.85998937206625
81bcca10a31,2,2,2,31,,2,6,3,2,10,1,1,1,5,6,12,0,0,0,0,,,1,1,0,381.85998937206625
81bcca10a31,3,3,1,7,,1,6,1,1,1,1,0,0,0,0,12,0,0,0,0,,,,,,381.85998937206625
83276186025,1,1,1,67,,2,6,4,1,0,1,1,1,7,6,99,0,0,0,0,,,,,,381.85998937206625
83276186025,2,2,2,44,,2,6,4,1,0,1,1,1,7,3,99,0,0,0,0,,,1,1,0,381.85998937206625
83276186025,3,3,2,22,,1,6,1,3,14,1,3,2,0,0,99,0,0,0,0,,,,,,381.85998937206625
84b8d4bb013,1,1,2,33,,2,6,1,2,11,1,1,1,3,11,20,0,0,0,0,,,4,3,0,277.44040563280487
84b8d4bb013,2,2,1,32,,2,6,3,3,12,1,1,1,5,0,99,0,0,0,0,,,,,,277.44040563280487
84b8d4bb013,3,3,1,3,39,1,6,1,0,,0,0,0,0,0,99,0,0,0,0,14.72,95.1,,,,277.44040563280487
84b8d4bb013,4,3,2,5,,1,6,1,1,0,1,0,0,0,0,99,0,0,0,0,,,,,,277.44040563280487
84b8d4bb013,5,3,1,5,,1,6,1,0,,1,0,0,0,0,99,0,0,0,0,,,,,,277.44040563280487
84b8d4bb013,6,4,1,25,,3,6,4,1,0,2,1,1,9,3,10,0,0,0,0,,,,,,277.44040563280487
85672dd0034,1,1,2,52,,4,6,1,1,2,1,3,2,0,0,11,0,0,0,0,,,8,5,0,314.47293242405453
85672dd0034,2,3,2,16,,2,6,1,2,10,1,3,2,0,0,11,0,0,0,0,,,0,,0,314.47293242405453
85672dd0034,3,3,2,18,,1,6,1,2,11,1,3,2,0,0,11,0,0,0,0,,,1,1,0,314.47293242405453
85672dd0034,4,3,1,23,,2,6,1,3,12,1,2,1,0,0,11,0,0,0,0,,,,,,314.47293242405453
85672dd0034,5,3,2,29,,2,6,1,1,0,1,3,2,0,0,11,0,0,0,0,,,2,2,0,314.47293242405453
85672dd0034,6,3,2,32,,1,6,1,3,13,1,2,1,0,0,11,0,0,0,0,,,1,1,0,314.47293242405453
85672dd0034,7,4,1,2,28,1,6,2,1,0,0,0,0,0,0,11,0,0,0,0,11.14,82.3,,,,314.47293242405453
85672dd0034,8,4,1,6,,1,6,1,1,0,2,0,0,0,0,99,0,0,0,0,,,,,,314.47293242405453
85672dd0034,9,4,1,9,,1,6,1,1,2,1,0,0,0,0,11,0,0,0,0,,,,,,314.47293242405453
85672dd0034,10,4,1,25,,2,6,1,1,0,2,2,1,0,0,11,0,0,0,0,,,,,,314.47293242405453
86604fd1fef,1,1,2,65,,4,6,3,2,9,1,3,2,0,0,0,0,0,0,0,,,8,7,,289.5822176955097
88f41501d6a,1,1,1,56,,2,6,3,1,3,1,1,1,9,12,20,0,0,0,0,,,,,,256.1922345230715
88f41501d6a,2,2,2,53,,2,6,3,1,2,1,1,1,9,15,99,0,0,0,0,,,3,3,0,256.1922345230715
88f41501d6a,3,4,2,5,,1,6,1,1,0,1,0,0,0,0,99,0,0,0,0,,,,,,256.1922345230715
892abef188d,1,1,1,54,,2,6,3,2,6,1,3,2,0,0,11,0,0,0,0,,,,,,381.85998937206625
892abef188d,2,2,2,55,,2,6,3,3,11,1,3,2,0,0,0,0,0,0,0,,,3,3,0,381.85998937206625
892abef188d,3,3,2,22,,1,6,3,3,12,1,1,1,4,10,11,0,0,0,0,,,0,,0,381.85998937206625
892abef188d,4,3,1,30,,1,6,3,2,7,1,1,1,4,9,0,0,0,0,0,,,,,,381.85998937206625
89eea16f9ef,1,1,1,45,,3,6,4,1,0,2,1,1,6,1,30,0,0,0,0,,,,,,270.7624089983172
89eea16f9ef,2,4,2,80,,1,6,4,1,0,2,3,2,0,0,30,0,0,0,0,,,5,2,,270.7624089983172
8a0f1427569,1,1,2,30,,2,6,4,1,0,1,3,2,0,0,30,0,0,0,0,,,5,5,1,277.44040563280487
8a0f1427569,2,3,2,0,9,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,8.64,76.7,,,,277.44040563280487
8a0f1427569,3,3,1,5,,1,6,1,1,0,1,0,0,0,0,11,0,0,0,0,,,,,,277.44040563280487
8a0f1427569,4,3,1,7,,1,6,1,1,1,1,0,0,0,0,20,0,0,0,0,,,,,,277.44040563280487
8a0f1427569,5,3,2,10,,1,6,1,1,5,1,3,0,0,0,99,0,0,0,0,,,,,,277.44040563280487
8a0f1427569,6,3,1,14,,1,6,1,2,8,1,3,0,0,0,99,0,0,0,0,,,,,,277.44040563280487
8aa219d37c9,1,1,1,40,,2,6,3,1,3,1,2,1,0,0,99,0,0,0,0,,,,,,277.44040563280487
8aa219d37c9,2,2,2,38,,2,6,3,1,4,1,3,2,0,0,0,0,0,0,0,,,3,3,0,277.44040563280487
8aa219d37c9,3,3,2,3,36,1,6,1,0,,0,0,0,0,0,99,0,0,0,0,13.48,93.2,,,,277.44040563280487
8aa219d37c9,4,3,1,4,56,1,6,1,1,0,0,0,0,0,0,99,0,0,0,0,15.13,101.3,,,,277.44040563280487
8aa219d37c9,5,3,1,6,,1,6,1,1,1,2,0,0,0,0,99,0,0,0,0,,,,,,277.44040563280487
8b0e3d47fcc,1,1,1,82,,4,1,3,1,1,1,1,1,5,12,0,0,0,0,0,,,,,,388.5379860065539
8b0e3d47fcc,2,3,1,51,,1,1,3,2,8,1,1,1,9,10,0,0,0,0,0,,,,,,388.5379860065539
8b650ec7e6b,1,1,1,23,,2,6,3,3,12,1,1,1,5,6,99,0,0,0,0,,,,,,256.1922345230715
8b650ec7e6b,2,2,2,25,,2,6,3,3,11,1,2,1,0,0,20,0,0,0,0,,,0,,0,256.1922345230715
8b650ec7e6b,3,4,1,22,,1,6,3,3,13,1,1,1,5,6,11,0,0,0,0,,,,,,256.1922345230715
8c0483ec937,1,1,2,66,,2,6,3,1,3,1,3,2,0,0,0,0,0,0,0,,,6,6,,381.85998937206625
8c0483ec937,2,2,1,67,,2,6,3,1,3,1,3,2,0,0,20,0,0,1,0,,,,,,381.85998937206625
8c0483ec937,3,3,1,21,,1,6,3,2,7,1,1,1,9,3,20,0,0,0,0,,,,,,381.85998937206625
8c0483ec937,4,3,2,26,,1,6,3,1,3,1,1,1,5,6,20,0,0,0,0,,,0,,0,381.85998937206625
8c0483ec937,5,3,2,30,,1,6,3,2,7,1,1,1,5,15,20,0,0,0,0,,,0,,0,381.85998937206625
8c0483ec937,6,3,1,33,,2,6,3,1,4,1,1,1,7,3,20,0,0,0,0,,,,,,381.85998937206625
8c0483ec937,7,3,2,36,,3,6,3,1,2,2,1,1,9,15,20,1,0,1,0,,,0,,0,381.85998937206625
8d4dc66e881,1,1,1,77,,2,6,2,1,0,2,1,1,6,1,99,1,0,1,0,,,,,,289.5822176955097
8d4dc66e881,2,2,2,71,,2,6,2,1,0,2,3,2,0,0,10,1,0,1,0,,,11,11,0,289.5822176955097
8d4dc66e881,3,4,2,20,,1,6,3,3,12,1,3,2,0,0,11,0,0,0,0,,,0,,0,289.5822176955097
8ef9e5de7d3,1,1,1,24,,2,6,1,3,14,1,1,1,8,3,12,0,0,0,0,,,,,,277.44040563280487
8ef9e5de7d3,2,2,2,21,,2,6,3,2,8,1,3,2,0,0,12,0,0,0,0,,,2,2,0,277.44040563280487
8ef9e5de7d3,3,3,2,1,23,1,6,2,0,,0,0,0,0,0,12,0,0,0,0,10.97,83.1,,,,277.44040563280487
8ef9e5de7d3,4,3,2,2,25,1,6,2,0,,0,0,0,0,0,12,0,0,0,0,11.66,83.4,,,,277.44040563280487
8fcacae71a8,1,1,1,22,,1,1,3,3,13,1,1,1,9,2,20,0,0,0,0,,,,,,271.3694996014525
9246f8f8db7,1,1,2,32,,3,6,3,2,7,1,1,1,5,7,20,0,0,0,0,,,2,2,0,271.3694996014525
9246f8f8db7,2,3,1,11,,1,6,1,1,2,1,1,0,0,0,20,0,0,0,0,,,,,,271.3694996014525
9246f8f8db7,3,3,1,13,,1,6,1,1,3,1,1,0,0,0,20,0,0,0,0,,,,,,271.3694996014525
9267e45d883,1,1,1,47,,3,6,1,1,1,1,1,1,5,3,30,0,0,0,0,,,,,,271.3694996014525
93de1c9317e,1,1,2,53,,3,1,3,1,5,1,3,2,0,0,11,0,0,0,0,,,3,3,0,388.5379860065539
93de1c9317e,2,3,1,31,,1,6,4,1,0,1,1,1,7,3,11,0,0,0,0,,,,,,388.5379860065539
93de1c9317e,3,4,1,60,,3,6,4,1,0,2,1,1,9,11,11,0,0,0,0,,,,,,388.5379860065539
9518e2d842a,1,1,1,38,,2,6,3,3,12,1,1,1,3,2,30,0,0,0,0,,,,,,271.3694996014525
9518e2d842a,2,2,2,37,,2,6,3,3,14,1,1,1,3,2,20,0,0,0,0,,,1,1,0,271.3694996014525
9553ee8b6b5,1,1,2,61,,4,6,3,3,13,1,1,1,5,6,99,0,0,0,0,,,4,4,,289.5822176955097
9553ee8b6b5,2,3,1,16,,1,6,1,2,10,1,3,2,0,0,99,0,0,0,0,,,,,,289.5822176955097
9585d174a43,1,1,2,47,,1,6,3,3,11,1,1,1,5,15,20,0,0,0,0,,,1,1,0,271.3694996014525
